timestamp,total_score,base_score,bonus,interaction_bonus,bias,spot_ltp,market_regime,dte,reason
2026-07-14 12:30:41,58,55,0,3,PUT,24066.85,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:30:42,58,55,0,3,PUT,24066.65,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:30:44,58,55,0,3,PUT,24064.7,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:30:45,58,55,0,3,PUT,24066.1,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:30:46,58,55,0,3,PUT,24066,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:30:47,58,55,0,3,PUT,24066.45,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:30:48,58,55,0,3,PUT,24065.45,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:30:49,58,55,0,3,PUT,24064.7,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:30:50,58,55,0,3,PUT,24065.05,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:30:51,58,55,0,3,PUT,24065.15,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:30:52,58,55,0,3,PUT,24063.95,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:30:53,58,55,0,3,PUT,24063.6,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:30:55,58,55,0,3,PUT,24063.65,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:30:56,58,55,0,3,PUT,24064.9,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:30:57,58,55,0,3,PUT,24065.8,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:30:58,58,55,0,3,PUT,24065.55,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:30:59,58,55,0,3,PUT,24065.3,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:00,58,55,0,3,PUT,24065.8,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:01,58,55,0,3,PUT,24064.5,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:02,58,55,0,3,PUT,24061.4,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:04,58,55,0,3,PUT,24062.05,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:05,58,55,0,3,PUT,24061.4,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:06,58,55,0,3,PUT,24062,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:07,55,55,0,0,PUT,24063.2,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:08,55,55,0,0,PUT,24064.1,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:09,55,55,0,0,PUT,24064.4,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:10,55,55,0,0,PUT,24064.3,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:12,55,55,0,0,PUT,24063.2,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:13,55,55,0,0,PUT,24063.15,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:14,55,55,0,0,PUT,24064.25,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:15,55,55,0,0,PUT,24065.2,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:16,55,55,0,0,PUT,24063.6,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:18,55,55,0,0,PUT,24064.25,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:19,55,55,0,0,PUT,24064.25,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:20,55,55,0,0,PUT,24063.95,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:21,55,55,0,0,PUT,24064.15,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:22,55,55,0,0,PUT,24063.85,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:23,55,55,0,0,PUT,24063.55,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:24,55,55,0,0,PUT,24063.45,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:26,55,55,0,0,PUT,24063.3,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:27,55,55,0,0,PUT,24063.7,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:28,55,55,0,0,PUT,24063.9,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:29,55,55,0,0,PUT,24063.1,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:30,55,55,0,0,PUT,24064.95,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:31,55,55,0,0,PUT,24065.65,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:32,55,55,0,0,PUT,24065.8,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:33,55,55,0,0,PUT,24065.95,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:34,55,55,0,0,PUT,24066.05,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:36,55,55,0,0,PUT,24065.45,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:37,55,55,0,0,PUT,24065.75,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:38,55,55,0,0,PUT,24065.5,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:39,55,55,0,0,PUT,24065.55,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:40,55,55,0,0,PUT,24065.95,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:41,55,55,0,0,PUT,24066.25,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:42,55,55,0,0,PUT,24066.45,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:43,55,55,0,0,PUT,24067.55,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:44,55,55,0,0,PUT,24067.5,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:46,55,55,0,0,PUT,24068.05,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:47,55,55,0,0,PUT,24067.45,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:48,55,55,0,0,PUT,24068.3,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:49,55,55,0,0,PUT,24068.05,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:50,55,55,0,0,PUT,24068.3,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:51,55,55,0,0,PUT,24068.85,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:52,55,55,0,0,PUT,24068.25,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:53,55,55,0,0,PUT,24069,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:55,55,55,0,0,PUT,24068.75,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:56,55,55,0,0,PUT,24067.3,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:57,55,55,0,0,PUT,24067.25,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:58,55,55,0,0,PUT,24068.05,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:31:59,55,55,0,0,PUT,24065.6,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:00,55,55,0,0,PUT,24066.6,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:02,55,55,0,0,PUT,24065.65,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:03,55,55,0,0,PUT,24065.4,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:04,55,55,0,0,PUT,24066,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:05,55,55,0,0,PUT,24065.25,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:06,55,55,0,0,PUT,24065.15,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:07,55,55,0,0,PUT,24066,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:08,55,55,0,0,PUT,24066.5,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:09,55,55,0,0,PUT,24066.25,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:11,55,55,0,0,PUT,24065.3,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:12,55,55,0,0,PUT,24065.3,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:13,55,55,0,0,PUT,24064.6,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:15,55,55,0,0,PUT,24065,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:16,55,55,0,0,PUT,24063.7,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:17,55,55,0,0,PUT,24064.8,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:18,55,55,0,0,PUT,24064.35,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:19,55,55,0,0,PUT,24062.95,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:20,55,55,0,0,PUT,24062.15,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:21,55,55,0,0,PUT,24062.8,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:22,55,55,0,0,PUT,24061.95,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:23,55,55,0,0,PUT,24061.45,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:24,55,55,0,0,PUT,24060.85,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:26,55,55,0,0,PUT,24061.7,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:27,55,55,0,0,PUT,24061.2,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:28,55,55,0,0,PUT,24062,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:29,55,55,0,0,PUT,24060.25,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:30,55,55,0,0,PUT,24062.15,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:31,55,55,0,0,PUT,24060.95,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:32,55,55,0,0,PUT,24060.4,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:33,55,55,0,0,PUT,24061.25,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:34,55,55,0,0,PUT,24062.15,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:35,55,55,0,0,PUT,24061.75,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:37,55,55,0,0,PUT,24062.8,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:38,55,55,0,0,PUT,24064.1,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:39,55,55,0,0,PUT,24066.9,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:40,55,55,0,0,PUT,24066.15,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:41,55,55,0,0,PUT,24065.75,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:42,55,55,0,0,PUT,24065.9,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:43,55,55,0,0,PUT,24064.95,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:45,55,55,0,0,PUT,24066.25,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:46,55,55,0,0,PUT,24062.1,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:47,55,55,0,0,PUT,24064.4,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:48,55,55,0,0,PUT,24063.15,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:49,55,55,0,0,PUT,24064,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:50,55,55,0,0,PUT,24062.55,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:51,55,55,0,0,PUT,24061.65,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:52,55,55,0,0,PUT,24062,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:54,55,55,0,0,PUT,24060.45,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:55,55,55,0,0,PUT,24060.55,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:56,55,55,0,0,PUT,24061.3,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:57,55,55,0,0,PUT,24061.1,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:32:58,55,55,0,0,PUT,24062.4,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:00,55,55,0,0,PUT,24063.25,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:01,55,55,0,0,PUT,24063.75,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:02,55,55,0,0,PUT,24063.5,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:03,55,55,0,0,PUT,24063.25,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:04,55,55,0,0,PUT,24062.3,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:05,55,55,0,0,PUT,24063.2,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:06,55,55,0,0,PUT,24062.5,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:07,55,55,0,0,PUT,24061.05,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:09,55,55,0,0,PUT,24063.7,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:10,55,55,0,0,PUT,24061.4,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:11,55,55,0,0,PUT,24062.5,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:12,55,55,0,0,PUT,24064.75,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:13,55,55,0,0,PUT,24061.9,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:15,55,55,0,0,PUT,24064.8,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:16,55,55,0,0,PUT,24064.55,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:17,55,55,0,0,PUT,24064.05,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:18,55,55,0,0,PUT,24063.8,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:19,55,55,0,0,PUT,24065.55,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:20,55,55,0,0,PUT,24065.05,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:21,55,55,0,0,PUT,24063.6,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:22,55,55,0,0,PUT,24062.15,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:23,55,55,0,0,PUT,24063.25,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:24,55,55,0,0,PUT,24061.85,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:26,55,55,0,0,PUT,24062.5,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:27,55,55,0,0,PUT,24062.1,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:28,55,55,0,0,PUT,24061.25,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:29,55,55,0,0,PUT,24061.2,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:30,55,55,0,0,PUT,24061.85,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:31,55,55,0,0,PUT,24062,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:32,55,55,0,0,PUT,24061.7,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:33,55,55,0,0,PUT,24061.1,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:34,55,55,0,0,PUT,24060,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:35,55,55,0,0,PUT,24059.95,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:37,55,55,0,0,PUT,24060.2,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:38,55,55,0,0,PUT,24059.75,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:39,55,55,0,0,PUT,24060.25,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:40,55,55,0,0,PUT,24060.6,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:41,55,55,0,0,PUT,24060.8,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:42,55,55,0,0,PUT,24060.75,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:43,55,55,0,0,PUT,24061,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:44,55,55,0,0,PUT,24062.2,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:46,55,55,0,0,PUT,24063.55,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:47,55,55,0,0,PUT,24063.95,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:48,55,55,0,0,PUT,24065.75,LOW_VOLATILITY_BEARISH,0,Accepted
2026-07-14 12:33:49,55,55,0,0,PUT,24065.05,LOW_VOLATILITY_BEARISH,0,Accepted
